Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Total_Purchases,Average_Spend,Family_Size,Age,Engagement,Spending_Ratio,Customer_Days,Customer_Year,Customer_Month,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,Age_Group,Income_Level,Spending_Level,Cluster
7500.0,0,0,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,61,5,10.166666666666666,1,50,0.0833333333333333,0.0081322490334622,593,2012,11,0,1,0,0,0,0,1,0,0,0,-2.902895290252454,-0.0416803711643793,-3.9436654346631967,0.27337179511518,-2.2394552961110867,0.5696742339970878,1.9030575648721944,-0.3036874553488998,-1.042758929241533,0.1027769795282678,-0.9748206155816332,0.8581811528001514,2.528854593582764,3.070769829670027,0.9788456608503592,0.4712652386944349,3.119728483148581,1.7097567985724451,-0.4490110612652092,0.7120150850358379,0.0090569125400622,-0.0639025154098719,-0.0170058445167028,-0.1456484057193992,0.4266373064932051,Young,Low,Low,0
63033.0,0,0,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,1102,15,68.875,1,67,0.180722891566265,0.0174826284227559,226,2013,11,0,0,1,0,0,1,0,0,0,0,3.321069387899487,1.5863872046734404,-0.9018366002533482,-2.5276824437487995,-0.2275064160363416,-1.3180040616642217,0.0604941727548225,-0.1162778642708399,-1.6291521444253505,0.0112300327978869,2.244708317026804,-0.8965971058687509,-1.4504351675817675,0.9468735007577858,-0.5718315039943361,0.1826499219471757,0.561667997977981,0.5851541151816353,0.6263019699352599,0.3049261808493032,1.089214034336752,0.6812095787352,-0.9450681714249496,0.8700211409095733,0.3329154750905642,Senior,High,High,2
59354.0,1,1,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,310,12,23.846153846153847,3,74,0.2222222222222222,0.0052228118945328,226,2013,11,0,0,0,1,0,1,0,0,0,0,-1.6944826942401705,-1.558860905664281,1.7358824860682522,0.1614015958107949,-0.8422148081189209,-0.7493420467041986,-0.5549630361326214,-0.2010755982646646,-0.0799111082832774,2.143130038602045,2.3907301483238426,-1.0028105458896484,-1.443895105942265,0.7057058672490361,-0.0005432804166254,-0.1282293098040806,0.6821978478815601,0.2165518412967885,0.4468038490264484,1.1185411611908618,0.6088702479197239,-0.0549521292673882,0.1778685921605859,0.5061373848175632,0.4331962677415203,Senior,Medium,Medium,3
17323.0,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,46,4,9.2,1,39,0.1025641025641025,0.0026552759178018,627,2012,10,0,0,1,0,0,0,1,0,0,0,-2.6874197195674587,0.0813590003353449,-3.2014260554787444,-0.3395992820401492,-0.1185479768422869,0.8052016211426385,1.558923970859414,-1.0994803049096211,-1.4263546625039554,0.103765184243536,-0.5232935398611337,0.0976851188781105,-0.2894300235850906,0.4719311107727202,0.4006736910550919,0.0887206542031132,-1.1198400578683176,-0.3997359409933383,-0.2862261844209183,-0.1378893096010415,-0.1889721358912019,-0.0399615570321476,-0.0322396880177231,-0.5320907067090854,-0.8483520775643132,Young,Low,Low,0
82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,1315,25,50.57692307692308,1,80,1.0416666666666667,0.015881450707117,582,2012,11,0,0,0,0,1,0,0,1,0,0,5.275615662431776,-0.6812418133484511,-0.9225407999205304,3.735107908057275,-0.8818263796052824,-0.3592285582342054,-0.5695385708190662,0.6479771988629532,-1.7452678348876722,-0.2489604444669886,-0.434204097072811,0.0971424399260914,-0.6562025725368428,-1.7948349811843352,0.358912631618705,-0.8033250014840366,1.2882668559607768,-0.5663327245559403,-1.869139033334277,0.6256652637788312,1.750007197748766,-1.704421370315811,1.1013875100281023,-1.118787669770161,0.2732846133881212,Senior,High,High,2
41850.0,1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,96,6,13.714285714285714,3,46,0.1153846153846153,0.0022938519987574,552,2012,12,0,0,1,0,0,0,1,0,0,0,-3.073266054853352,-1.943299956508199,-1.3444733132922468,-0.6236481466138489,0.8528348864656399,0.6753640771109821,1.574537380673014,-0.4920779524364476,-0.5192572423099151,0.139600845848728,-0.3200878031887174,-0.2384867704417176,-0.8162138410594513,-0.8658653173920545,-0.3089730930477881,-0.6666455560942752,0.2636449969584423,0.2482398194350947,0.4454728677372437,0.4460779290433689,-0.2415086730009469,-0.2279178961068307,-0.020026615452402,0.0327513375973656,-0.2895460196743866,Young,Medium,Low,0
37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,11,26.416666666666668,1,80,0.5238095238095238,0.0083949047959534,667,2012,8,0,0,1,0,0,0,0,0,1,0,-0.2905980772800484,-0.821580917565956,-1.6835489770235277,-1.2037477981239382,-0.3876128838648792,-1.1376159729438904,-0.8613108840517634,-2.3259406923356907,-1.0823725367219972,-0.2322499755967768,-0.9993027368917572,-0.4014162622985563,0.3591617336128096,0.3622694310650847,0.4361391110900996,0.2253060887253151,-0.4246138629393389,-0.1900819182345113,-1.244044637165631,-1.1318424105341796,0.9882903854378235,0.3462840467081234,-0.3539619883525249,-0.0278812351038164,-0.589589567257965,Senior,Low,Medium,0
76995.0,0,1,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,1782,24,71.28,2,77,0.2608695652173913,0.0231440594316587,458,2013,3,0,0,0,1,0,0,1,0,0,0,4.710638326477284,-1.5352868463445415,1.9574821568644687,0.2634265820064682,-0.1458045038190351,0.4025944405786622,1.6805159733504644,0.4974844148869504,1.411343411530104,2.003446285822203,0.6997413149024274,-0.5046191440153541,1.1902534563282687,0.0980568361296777,1.0399291135429607,-0.5020000375824469,0.497127423758408,-0.4520350309197359,-1.3779291301011365,-0.2566133862003705,2.3281092851189453,-0.2014835395683572,2.3030054976353598,-0.0315618076941347,-1.0065503304181918,Senior,High,High,3
33812.0,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,133,6,19.0,2,41,0.0689655172413793,0.0039333983970662,603,2012,11,1,0,0,0,0,0,0,1,0,0,-2.3234265505443985,-0.3033823492079862,-3.3027841031099068,-0.2178336352766688,-1.3088310003237873,-0.7650269916074736,-0.0689022178481098,1.0495823999940157,0.819713071745884,-0.380468817657643,1.5579828478627562,2.158518662129142,-0.2350090537901058,-1.640369985487394,-0.7140484408292825,-0.6339254120623143,-0.7908197391643649,0.653165265103365,-0.1363178455780447,-0.0436794726014464,-0.0913938044828314,-0.4581611758346901,0.4034688760131227,0.4873972543304645,0.1328636581199318,Young,Low,Medium,0
37040.0,0,0,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0,316,11,26.33333333333333,1,44,0.2619047619047619,0.0085310871736724,690,2012,8,0,0,1,0,0,0,1,0,0,0,-0.5931058251524342,-0.4510479689762498,-2.771797731819805,-0.906603022406602,0.0450445905157886,0.9358484747997282,1.3474862251293886,-0.8548227532168486,-1.0671000655714722,-0.0022424155441281,-0.4078869943365536,0.2550906431821591,0.0928468594839364,0.6018194481334175,0.5048774899417774,0.0855263485693495,-0.9031591385573368,-0.7595096168717029,-0.2573745862593072,-0.5008199455760386,0.1312769427834474,-0.1598473359048337,0.1324734794863009,-0.3112020826989818,-0.7517313072885086,Young,Low,Medium,0
2447.0,1,0,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,1730,28,59.6551724137931,2,47,0.6511627906976745,0.7066993464052288,539,2013,1,0,0,1,0,0,0,1,0,0,0,9.077608791918214,-4.372826900793516,-1.4451377829711234,-1.590307866008437,3.224723215546895,4.000911402071799,1.7380654964088975,8.934383113788291,10.204191921980392,-1.0382429361080932,-7.345677491137244,-6.060264796619889,-1.5665322753564987,11.074912364924128,-17.098696546023284,14.91974500459557,-12.226016613474975,17.815665403580198,-5.680641698187321,4.142546689404927,3.806528064935757,1.5652747805196618,-0.1827306733462022,0.4458115875870865,-2.46886658730906,Young,Low,High,3
58607.0,0,1,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,972,14,64.8,2,77,0.21875,0.0165847665847665,553,2012,12,0,0,0,0,1,0,1,0,0,0,0.8707560292719022,-3.0859042892364763,0.9747321798140854,2.0418971099051064,-1.3772054214490952,-0.5444506293348466,2.584032313761858,-0.1954370749414852,-1.778230420317267,-0.1972956863961009,-0.7740846235983495,0.8432871186249686,-0.5072162979645592,-0.059839702769936,0.141063072503672,0.0680960296912484,-0.3811723346314291,0.6705733387265194,-0.9355470080209132,0.2344245950605103,-0.7286604326975388,1.6334949972945314,-0.94076535982836,0.9788148363263144,-0.6891970464631026,Senior,Medium,High,3
65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,544,17,30.22222222222222,2,72,17.0,0.0083275928052047,169,2014,1,0,0,0,0,1,0,1,0,0,0,0.7807229787248392,0.0303650154722831,3.848546225355193,0.937318890756301,-1.4543435614014155,5.456160260493295,-3.299961670351759,-1.9975777123265048,-1.4468583064701726,-1.1037439426943108,-2.0523421550209697,1.2403153936344498,-0.7925894310266576,0.7354477863069397,-0.0987813548079149,0.3212129142515609,0.2503228173906575,0.226438518724372,0.1331426133289013,-0.3553395635681925,0.789298934193943,-2.195395322674139,0.908922652682124,3.3678718468686286,0.851704912063255,Senior,High,Medium,1
40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,444,13,31.714285714285715,2,75,0.1857142857142857,0.0109117719341361,468,2013,3,0,0,1,0,0,0,0,0,1,0,-0.6832795707297599,-2.209386171282157,1.0851659533322875,-1.291996675502276,1.3540912646356702,-1.3332139377517038,-0.6235916322474486,-0.6501911109396992,0.7035792598523355,-0.3809344884332409,-0.6972519408117764,0.0311616256440166,1.254952163182676,0.9277908391673952,0.4823045095767534,0.1686890134499548,-0.44595135168882,-0.3378295280113172,-1.2875397444609904,-0.8671258225838717,0.5961588266775525,0.2400909451411893,0.7399732750758111,-0.3303617332066752,0.5758974778137571,Senior,Medium,Medium,3
18589.0,0,0,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,75,6,10.714285714285714,1,57,0.0666666666666666,0.0040344271113501,543,2013,1,0,0,1,0,0,0,0,1,0,0,-2.2915411922071187,1.135079532666871,-1.5457795626761557,-0.5197424288613246,0.6941523350728088,-1.049769668559448,-0.2334418679846807,1.3857559926398269,-1.1340996244114208,0.550094408400409,-0.4276009991668821,0.9722261312906058,0.7155978498748126,0.6156529472284843,0.4089141982461304,0.390208192744521,-1.198387274654579,-0.4558484612744341,-1.2877636390838387,-1.4651021931030053,0.5766687558911503,-0.8485766703401812,0.0053263250551937,0.2584506048576334,-0.2021275299123495,Middle_Age,Low,Low,0
53359.0,1,1,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,257,10,23.363636363636363,3,50,2.0,0.0048163418290854,398,2013,5,0,0,1,0,0,0,1,0,0,0,-2.053548071952699,-1.1591135064214924,0.5670112807664449,-0.4782754832588059,1.5320748646520783,2.112404395747104,0.0983151255501861,-0.5992413459138228,0.0620074753305374,0.0411612068417212,-0.6499120585540684,0.1217529442246989,-0.3819462582089494,-0.1614120857594706,-0.4753875292179764,-0.1940980610119353,0.4136616876908709,-0.211224460148888,0.2284556626844819,0.0048947468023578,-0.6241806859181509,-0.1819048940895803,0.3846430371774879,-0.2063288458594962,-0.4434633142645791,Young,Medium,Medium,3
38360.0,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,131,7,16.375,2,37,0.2592592592592592,0.0034149266181799,394,2013,5,0,0,1,0,0,0,1,0,0,0,-2.205718580482411,1.294915336811433,-1.0748379033889266,-0.6278503527516228,0.7792189777864095,1.340509511288629,1.0710811917318006,-0.4216051278208088,-0.1406769665489832,-0.0406002292353362,-0.5488527665041172,0.0078516310792968,-0.6407089214164706,0.0339601452810023,-0.5390572467092757,0.0979028484755506,-0.182792617285812,-0.4547530886512223,0.6497013005589491,0.0354723154927802,-0.5877302336460242,-0.4975209578837157,-0.2209358437788776,-0.6852873675037471,-0.3565676299147543,Young,Low,Medium,0
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,1672,25,64.3076923076923,1,61,0.2577319587628865,0.0197591557451636,219,2013,11,0,0,0,0,1,0,1,0,0,0,5.3637250401501095,1.1223833840556283,0.4410750202418709,0.7181536715759118,-1.8630878306769727,-0.2682002169730404,2.749962627951066,1.073079527938653,-0.3727029383283774,-1.0466307316746606,-0.5797162694176893,-0.6495211693059758,-1.2258938898355178,-0.3935045867943393,-0.1597442189981129,0.1791009402970013,0.073761939563947,0.0749643661026479,0.3656615212168422,0.9111529552759648,-0.8186724489723903,-1.5089446611598047,-0.0298758490860367,0.8494799814252251,1.6752667109822046,Middle_Age,High,High,2
10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,30,6,4.285714285714286,1,37,0.1714285714285714,0.0027322404371584,38,2014,5,0,0,0,1,0,1,0,0,0,0,-2.79079094170645,2.410418963912981,0.1557897550749656,0.5542079112151393,-1.0616162742842896,-0.0024428826145278,-0.7795612744478974,-0.3018576989870047,0.1913011000815221,1.7661688156102655,2.163070743770217,-0.1105022399006034,-0.8556040796060764,2.624657712148,0.2402378659275857,0.7924562292711061,-0.7904676240669858,-1.0955240757997289,0.4531350785969703,1.018920043768254,0.2529184478743513,0.3132283059001635,0.1749208585701307,-0.8056361970130692,-0.3012821582368554,Young,Low,Low,1
38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,318,10,28.90909090909091,1,63,0.175438596491228,0.0082338624064628,414,2013,5,0,0,0,1,0,0,0,0,1,0,-0.3340188823595975,1.2280967196469357,-0.3595956140745054,-0.2962996263120396,-1.9073278732643757,-1.4118511936872635,-0.4663510624783508,-1.2990579823727888,1.0145457378358986,1.456304431541694,-0.314886161741208,-1.017109342397894,0.558003412627839,0.7128266124918488,0.6674903250727203,0.2725444299156612,-0.9271650927756024,0.1007353517690769,-0.3946533232128,-0.9135917732995276,0.3658128777838384,0.236541049076497,0.6063625902102131,-0.5161576759221104,0.2225411623353457,Senior,Low,Medium,1
40548.0,0,1,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,120,7,15.0,2,56,0.21875,0.0029593824755234,627,2012,10,0,0,1,0,0,0,0,0,1,0,-1.7503892227659557,-1.3571932848967228,-0.72388118837213,0.5757800504223044,0.567309616574944,-1.981104788402338,0.3072071098560241,-2.55727365499041,-1.1403745728768415,0.2697768964770295,-1.212077546639213,0.9420294520694152,-0.3987193126880505,-0.1266162921603025,0.0968351866878609,-0.1688120772207916,-0.3501839469663264,0.5434230821737858,-1.0845447393331882,0.4807479755314979,-1.1201090680725976,1.0295363213284376,-1.4324494571600317,-0.1465687278788812,-0.7433051123769179,Middle_Age,Medium,Medium,0
46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,1,302,11,25.166666666666668,3,74,1.2222222222222223,0.0064791572804702,608,2012,10,0,0,0,0,1,1,0,0,0,0,-0.915213485288301,-3.996692544865277,0.9854059283592032,1.172725332571665,-0.6408653500295614,0.2980283214970102,-1.8262730715314532,-0.0143419427855686,-1.87016981987738,-0.8366044811294475,1.917394240843998,-1.284620469533408,-1.5341269075007773,0.2926477917086232,-0.3972162272691905,0.0731897102652346,1.5313464591512895,0.5645531789183521,-0.4757766481546358,-0.6973851292878943,0.0068578541070578,0.5554881572521908,-0.351444724836688,-1.6870990546158622,0.6129197684794319,Senior,Medium,Medium,3
68657.0,0,0,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,1196,17,66.44444444444444,1,80,3.4,0.0174196743278277,494,2013,2,0,0,0,1,0,0,1,0,0,0,2.8188187189167477,0.4899330981585955,0.3928064254930148,-0.2267572544911488,-1.9387439207129604,2.00661952039651,-0.189196625720139,-1.106858419672568,0.060665082838899,2.059835061063307,-0.3804543115984522,-0.6404937611405997,0.1283372751472396,0.6109128313793987,-0.2028223445442557,0.8871055227965738,-0.0194903877322126,-0.2424838720891311,-0.6272296326908227,-1.9487859262379608,0.539831367643947,-0.2236520838073426,-0.6728300441403039,1.0582533754992594,-1.0121995897638676,Senior,High,High,2
49389.0,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,65,5,10.833333333333334,3,75,0.0892857142857142,0.0013160558817574,304,2013,8,0,0,0,1,0,0,0,1,0,0,-3.175712416234324,-0.2434798354994204,0.7516485171777918,0.4877367116096031,-0.9895674584567692,-0.833921782254771,-0.8102333348682782,0.9616337835723098,-0.0962902360794732,2.720570510674855,0.1276699638438875,-0.2089945069250864,-0.2618229040510182,-1.332831806233683,0.0863698365175848,-0.73482566301377,0.3431035079804847,0.7813242999330806,-0.2749683913050117,-0.5109027583547104,0.5137810226825215,-0.0144465026016097,0.1818151625858763,0.7498730698806197,-0.1930792766339239,Senior,Medium,Low,1
67353.0,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,913,23,38.04166666666666,2,56,0.6052631578947368,0.0135552454197226,180,2013,12,0,0,0,0,1,0,1,0,0,0,1.743012698487316,-1.414994602088602,2.066649292516763,0.1021633656256713,-1.724520817947464,1.1618493096977929,1.087966568768525,0.6990457212291085,-0.4659559588737198,-0.9891432427349136,-0.855268689335675,0.3265070404391414,-0.949047885586351,0.0418015197396397,0.4470087833285803,-0.3470939783219776,-0.3571330758216504,0.566113232830538,0.9500933514479736,1.5747307022523591,-0.326376631594472,-0.1827725826270205,-0.2701774604777846,-1.5998806173649631,0.3478829579688651,Middle_Age,High,High,3
23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,81,6,11.571428571428571,2,50,0.0779220779220779,0.003414983768287,300,2013,9,1,0,0,0,0,0,1,0,0,0,-3.0020831835428856,0.2758397609457357,-1.310888888459844,-0.1731744479189036,-0.9633032278337014,0.9094368590073206,1.485476387018393,-0.2626591569979932,1.382000968184916,-0.9646866480835952,1.783306667804546,1.3511733592013575,0.3757831481721677,-0.7777583224505062,-0.678498921205488,-0.0880911275589419,-0.9837586881398196,0.3975625095931854,-0.4174441850864582,0.2037541734377579,0.2307475890918319,0.1387220944358806,0.3989118698667423,0.3693433790101244,0.8542488175455537,Young,Low,Low,0
42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,67,5,11.166666666666666,2,53,0.05,0.0015790714117369,138,2014,2,0,0,1,0,0,0,0,0,0,1,-2.5101714837913165,1.50880950333649,1.6035330929222456,-0.707464030583529,0.7155784535938036,-1.4014892656506202,0.1608649260509046,0.1591406619500275,-2.166209990084348,0.1277037548594194,0.6291459612901575,-0.7002485378009402,3.825643832129181,-0.80280540920755,-1.89542352478884,0.9372067430549093,-1.2170835909513191,-0.5861965682498764,0.9131662780095778,0.8623650145902575,-0.4977625814680871,-1.2074468382306898,0.1373456357934994,-0.2574881003563674,-0.2931016377314249,Middle_Age,Medium,Low,1
