PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
-2.902895290252455,-0.04168037116441923,-3.9436654346631776,0.27337179511521426,-2.239455296111065,0.5696742339966828,1.9030575648723198,-0.30368745534875663,-1.0427589292416102,0.10277697952829766,-0.9748206155815604,0.8581811528001831,2.5288545935859834,3.0707698296678867,0.9788456608494486,0.47126523869450465,3.1197284831483687,1.709756798572431,-0.4490110612659197,0.712015085035418,0.009056912540174027,-0.06390251540982483,-0.017005844516693593,-0.1456484057196136,0.4266373064931957
3.3210693878994864,1.5863872046734313,-0.9018366002533722,-2.527682443748778,-0.22750641603631622,-1.3180040616642656,0.06049417275455186,-0.11627786427039165,-1.6291521444254136,0.011230032797721548,2.2447083170268183,-0.8965971058688403,-1.4504351675808054,0.9468735007592186,-0.5718315039942978,0.18264992194658175,0.561667997977882,0.5851541151817243,0.6263019699350512,0.30492618084974327,1.0892140343367858,0.6812095787357572,-0.9450681714246417,0.8700211409093309,0.3329154750907725
-1.694482694240169,-1.5588609056642695,1.7358824860682571,0.16140159581077657,-0.8422148081189262,-0.7493420467041183,-0.554963036132791,-0.2010755982644689,-0.07991110828348415,2.1431300386019716,2.390730148323792,-1.0028105458900434,-1.4438951059414942,0.7057058672504314,-0.0005432804163562086,-0.12822930980427355,0.6821978478815214,0.21655184129686775,0.4468038490255813,1.1185411611911615,0.6088702479198455,-0.05495212926744833,0.1778685921605417,0.5061373848173755,0.433196267741646
-2.687419719567459,0.0813590003353068,-3.2014260554787337,-0.3395992820401158,-0.1185479768422649,0.8052016211423303,1.5589239708595555,-1.099480304909365,-1.4263546625041998,0.10376518424342056,-0.5232935398610372,0.09768511887800166,-0.2894300235845644,0.47193111077299726,0.4006736910551202,0.08872065420336617,-1.1198400578683179,-0.3997359409933801,-0.28622618442083536,-0.13788930960126208,-0.18897213589129408,-0.03996155703221439,-0.03223968801767239,-0.5320907067088116,-0.8483520775645256
5.275615662431773,-0.6812418133484757,-0.92254079992049,3.7351079080572247,-0.8818263796053121,-0.3592285582340978,-0.5695385708191211,0.6479771988633287,-1.7452678348875847,-0.2489604444671279,-0.4342040970728287,0.09714243992596577,-0.656202572538395,-1.7948349811838078,0.35891263161940545,-0.8033250014835243,1.2882668559608679,-0.5663327245560149,-1.8691390333346791,0.6256652637772414,1.7500071977489402,-1.7044213703165616,1.1013875100274153,-1.1187876697700871,0.27328461338753046
-3.0732660548533492,-1.9432999565082065,-1.3444733132922335,-0.6236481466138478,0.8528348864656319,0.6753640771107188,1.5745373806731335,-0.49207795243637337,-0.5192572423100408,0.13960084584864735,-0.32008780318868685,-0.23848677044181354,-0.8162138410603166,-0.8658653173913525,-0.3089730930471054,-0.6666455560944071,0.26364499695845395,0.24823981943517148,0.44547286773685696,0.446077929043737,-0.24150867300094125,-0.2279178961068162,-0.02002661545254258,0.03275133759743825,-0.2895460196743599
-0.29059807728004833,-0.821580917565982,-1.6835489770235115,-1.2037477981239233,-0.38761288386482606,-1.1376159729438116,-0.8613108840519719,-2.3259406923354398,-1.0823725367224637,-0.23224997559687355,-0.9993027368916899,-0.40141626229860894,0.3591617336133065,0.36226943106479087,0.43613911108984454,0.22530608872565316,-0.4246138629393706,-0.19008191823463755,-1.2440446371646414,-1.1318424105352214,0.9882903854378259,0.3462840467082322,-0.35396198835227094,-0.027881235103620207,-0.5895895672581487
4.71063832647728,-1.5352868463445246,1.9574821568644725,0.2634265820064066,-0.14580450381908167,0.40259444057842175,1.680515973350515,0.4974844148867584,1.4113434115301247,2.003446285822207,0.699741314902347,-0.504619144015687,1.1902534563285196,0.09805683612853312,1.0399291135430024,-0.502000037581699,0.4971274237583836,-0.452035030919912,-1.3779291301007839,-0.25661338620165913,2.328109285118955,-0.20148353956955642,2.303005497635181,-0.03156180769365552,-1.0065503304181769
-2.323426550544398,-0.3033823492080154,-3.3027841031098877,-0.2178336352766518,-1.3088310003237917,-0.7650269916074961,-0.0689022178481904,1.0495823999937768,0.8197130717460731,-0.38046881765729473,1.5579828478627724,2.1585186621292056,-0.23500905379185427,-1.6403699854874139,-0.7140484408286073,-0.6339254120625429,-0.7908197391643228,0.6531652651033554,-0.13631784557808682,-0.043679472601534534,-0.09139380448283464,-0.45816117583486293,0.40346887601279563,0.48739725433052133,0.1328636581201296
-0.5931058251524347,-0.45104796897627786,-2.771797731819798,-0.9066030224065728,0.04504459051580645,0.9358484747994671,1.3474862251295543,-0.85482275321667,-1.0671000655716474,-0.002242415544197709,-0.40788699433646847,0.25509064318209324,0.09284685948459062,0.6018194481333371,0.5048774899417111,0.08552634856966829,-0.903159138557338,-0.7595096168717458,-0.2573745862588847,-0.5008199455762468,0.13127694278334903,-0.1598473359049728,0.1324734794862509,-0.3112020826987175,-0.7517313072886587
9.077608791918209,-4.372826900793438,-1.4451377829711403,-1.5903078660084256,3.224723215546754,4.000911402071749,1.7380654964096787,8.934383113786028,10.204191921982524,-1.0382429361080339,-7.345677491137939,-6.060264796617442,-1.5665322753497466,11.074912364926815,-17.098696546033793,14.919745004582401,-12.226016613475453,17.815665403579928,-5.680641698191344,4.142546689400293,3.8065280649357605,1.5652747805200105,-0.18273067334509502,0.445811587586938,-2.468866587308959
0.8707560292719019,-3.0859042892364923,0.9747321798141356,2.041897109905112,-1.37720542144903,-0.5444506293353104,2.58403231376179,-0.1954370749411785,-1.7782304203173276,-0.19729568639615508,-0.7740846235982244,0.8432871186248737,-0.5072162979645013,-0.05983970276944007,0.14106307250381464,0.06809602969133839,-0.38117233463145483,0.6705733387264168,-0.9355470080212223,0.23442459505981753,-0.7286604326974723,1.6334949972951476,-0.9407653598276394,0.9788148363264292,-0.6891970464627021
0.7807229787248395,0.030365015472313007,3.8485462253551765,0.9373188907562765,-1.4543435614014981,5.456160260493794,-3.299961670350808,-1.9975777123264244,-1.4468583064706195,-1.1037439426942217,-2.0523421550208534,1.2403153936346563,-0.7925894310259894,0.7354477863078022,-0.09878135480790877,0.32121291425133097,0.2503228173906198,0.2264385187244476,0.1331426133291407,-0.35533956356804786,0.7892989341938799,-2.195395322674313,0.908922652680528,3.367871846868701,0.8517049120644745
-0.6832795707297585,-2.2093861712821403,1.0851659533323015,-1.2919966755022867,1.3540912646357184,-1.3332139377515757,-0.6235916322476824,-0.6501911109398124,0.7035792598522881,-0.3809344884331698,-0.6972519408117659,0.031161625644091386,1.2549521631836131,0.9277908391661951,0.4823045095763003,0.16868901345024256,-0.4459513516888205,-0.33782952801148713,-1.287539744460245,-0.867125822584963,0.5961588266775683,0.24009094514072307,0.7399732750760325,-0.33036173320675954,0.5758974778135285
-2.2915411922071183,1.135079532666852,-1.5457795626761486,-0.51974242886131,0.6941523350728477,-1.0497696685593771,-0.23344186798481448,1.3857559926400669,-1.1340996244111619,0.550094408400412,-0.42760099916688155,0.9722261312905794,0.715597849875465,0.6156529472277485,0.4089141982457435,0.39020819274483776,-1.1983872746545834,-0.4558484612745786,-1.2877636390826332,-1.465102193104046,0.5766687558910517,-0.8485766703402186,0.005326325054730331,0.2584506048578088,-0.20212752991232935
-2.053548071952697,-1.1591135064214733,0.5670112807664387,-0.47827548325881747,1.5320748646520401,2.1124043957471077,0.0983151255505519,-0.599241345913904,0.06200747533040512,0.04116120684175842,-0.6499120585540494,0.12175294422471372,-0.38194625820922895,-0.16141208575913568,-0.47538752921774724,-0.19409806101227908,0.4136616876909001,-0.21122446014882665,0.22845566268447845,0.004894746802581238,-0.6241806859181734,-0.1819048940898083,0.3846430371773795,-0.20632884585928382,-0.44346331426464225
-2.205718580482411,1.2949153368114334,-1.0748379033889481,-0.6278503527516079,0.7792189777863836,1.3405095112884426,1.0710811917320349,-0.42160512782084425,-0.1406769665490905,-0.04060022923535192,-0.5488527665040852,0.007851631079313118,-0.6407089214165897,0.03396014528161816,-0.5390572467091747,0.09790284847515339,-0.18279261728579513,-0.454753088651144,0.6497013005589142,0.03547231549334996,-0.5877302336461293,-0.4975209578836413,-0.22093584377914138,-0.6852873675035561,-0.35656762991493807
5.36372504015011,1.1223833840556305,0.44107502024186745,0.7181536715759387,-1.8630878306769558,-0.26820021697352064,2.7499626279510356,1.0730795279386645,-0.37270293832812545,-1.0466307316748376,-0.5797162694176548,-0.6495211693058743,-1.2258938898359153,-0.39350458679310507,-0.15974421899799038,0.17910094029691523,0.07376193956401284,0.07496436610278556,0.3656615212160624,0.911152955276304,-0.8186724489722478,-1.5089446611597634,-0.02987584908677441,0.8494799814247489,1.6752667109823818
-2.79079094170645,2.4104189639129747,0.15578975507494644,0.5542079112151559,-1.0616162742842923,-0.0024428826144376383,-0.7795612744479296,-0.3018576989869127,0.19130110008132167,1.766168815610309,2.163070743770218,-0.11050223990085678,-0.855604079603561,2.624657712148902,0.2402378659270731,0.7924562292708416,-0.7904676240670141,-1.0955240757997051,0.4531350785961851,1.0189200437685884,0.25291844787428513,0.31322830589994927,0.17492085857042872,-0.805636197013021,-0.3012821582371956
-0.33401888235959704,1.228096719646918,-0.3595956140745074,-0.29629962631202195,-1.907327873264355,-1.411851193687249,-0.4663510624786034,-1.2990579823729052,1.0145457378355416,1.4563044315416334,-0.3148861617412467,-1.0171093423980833,0.5580034126286313,0.7128266124913835,0.667490325072375,0.2725444299161003,-0.927165092775658,0.10073535176898434,-0.394653323212055,-0.9135917732998922,0.36581287778373733,0.2365410490761319,0.6063625902103638,-0.5161576759220929,0.22254116233513682
-1.7503892227659557,-1.3571932848967498,-0.7238811883720888,0.5757800504223222,0.5673096165750225,-1.9811047884024466,0.3072071098557045,-2.557273654990186,-1.1403745728774246,0.26977689647710407,-1.2120775466390805,0.9420294520692303,-0.3987193126881049,-0.12661629215996922,0.09683518668818837,-0.16881207722073047,-0.35018394696634014,0.5434230821736927,-1.0845447393337169,0.4807479755307108,-1.1201090680726085,1.0295363213292468,-1.4324494571595718,-0.14656872787875705,-0.7433051123768813
-0.9152134852883002,-3.996692544865279,0.9854059283592421,1.172725332571633,-0.6408653500295647,0.2980283214973084,-1.8262730715314728,-0.01434194278507972,-1.870169819877354,-0.8366044811296699,1.9173942408439755,-1.2846204695333945,-1.5341269075003676,0.292647791710112,-0.39721622726917355,0.07318971026488985,1.5313464591513046,0.5645531789183712,-0.47577664815404985,-0.6973851292883213,0.006857854107018587,0.5554881572522679,-0.351444724836218,-1.6870990546161242,0.6129197684788095
2.8188187189167464,0.4899330981585931,0.3928064254929996,-0.22675725449114043,-1.938743920713003,2.0066195203964856,-0.18919662571979817,-1.1068584196725717,0.0606650828385089,2.0598350610632425,-0.380454311598485,-0.6404937611408311,0.12833727514781745,0.6109128313794288,-0.20282234454490974,0.8871055227963968,-0.019490387732257065,-0.24248387208916738,-0.627229632689136,-1.948785926238452,0.5398313676438932,-0.22365208380696353,-0.6728300441405116,1.0582533754996102,-1.0121995897636344
-3.1757124162343224,-0.24347983549942476,0.751648517177803,0.4877367116095856,-0.9895674584567873,-0.8339217822546223,-0.8102333348683798,0.9616337835724105,-0.09629023607949068,2.7205705106748015,0.12766996384377804,-0.2089945069254515,-0.26182290405219827,-1.3328318062335502,0.08636983651823538,-0.7348256630135226,0.34310350798044925,0.7813242999330717,-0.27496839130457223,-0.5109027583549691,0.5137810226825774,-0.014446502601667058,0.1818151625858113,0.7498730698806556,-0.19307927663372731
1.7430126984873173,-1.414994602088585,2.0666492925167677,0.10216336562566024,-1.7245208179474711,1.1618493096976004,1.087966568768748,0.6990457212291085,-0.46595595887355357,-0.9891432427349737,-0.8552686893356056,0.32650704043925177,-0.9490478855862454,0.0418015197405586,0.44700878332907457,-0.3470939783217292,-0.357133075821673,0.5661132328306143,0.9500933514465902,1.574730702253095,-0.3263766315944797,-0.18277258262698115,-0.2701774604777056,-1.5998806173650761,0.34788295796838953
-3.0020831835428847,0.2758397609457299,-1.3108888884598482,-0.173174447918889,-0.9633032278337234,0.9094368590070276,1.4854763870185452,-0.2626591569983665,1.382000968184926,-0.9646866480832864,1.7833066678046043,1.3511733592014576,0.3757831481712248,-0.777758322450989,-0.6784989212054265,-0.08809112755924338,-0.9837586881397752,0.3975625095931167,-0.41744418508666514,0.2037541734374038,0.23074758909192247,0.13872209443569516,0.3989118698668005,0.3693433790098649,0.854248817545661
-2.510171483791315,1.508809503336501,1.6035330929222278,-0.7074640305835389,0.7155784535938625,-1.4014892656505937,0.16086492605068173,0.15914066195055412,-2.1662099900841074,0.12770375485919314,0.6291459612900236,-0.7002485378008476,3.8256438321280735,-0.802805409211167,-1.8954235247901894,0.9372067430537948,-1.2170835909513726,-0.5861965682499087,0.9131662780089763,0.8623650145911494,-0.49776258146820246,-1.2074468382308061,0.13734563579284415,-0.2574881003561814,-0.2931016377314286
2.7411548195586386,-0.5683798459199394,0.026700904564494827,1.5865106496586066,-0.5139694006269001,0.20109841621464297,-1.7178828490561981,1.4810688631660596,-0.6585194088746152,-1.9726737495288444,2.5831918856298985,-2.904560728581585,0.5254654242549318,2.0179331161073457,1.51612325710483,0.8053136175084638,-0.4536408163142932,-0.2839979672662238,-1.0348829558631878,-1.080556640552885,1.1413486237029993,-0.09942647304142677,-2.0390153181958337,0.5822468237015846,0.3272590730588334
4.058751782216839,-0.09027575248473753,0.052153445708210136,-2.025831113870829,0.847376471256058,2.8064456462744594,-0.6273063835232684,-0.7497428693038083,0.022841070271427254,-0.2751641886809648,-0.5459830690510734,0.10615157265939038,-0.3048800190919169,-0.07703831696081014,-0.5864874356275925,-0.27361748081141735,0.9789841765604186,-0.05601579810954827,0.6200233408297661,-0.6482715495041762,-0.4473102877409955,0.07028892265683225,0.10840333271546555,0.9980649421257807,-0.25898258412123815
-3.427925170694311,0.5108742825547438,-0.8979905054293522,0.40089787123520965,-0.8001143068302766,0.5199068834889028,1.838983915233871,0.28594885698461536,1.4246776328288338,1.804374643391833,0.23900557627730112,-0.2748412022099778,0.20568836125627774,0.5655784007377735,-0.08210324227378775,0.38057513294537815,-0.566888474223795,-1.2852727098249999,0.40418373165230953,-0.8826847883769551,0.41206089140363567,-0.6230514599759359,0.1565956227870232,0.4874030794084147,-0.21964260505284805
-2.8798166870384514,-0.7296604524531187,-1.1924606692148354,-0.5366183293777931,-0.3699175661541605,-1.146569877126583,-0.8210115332493959,-2.680991375973699,-1.5538320113710404,-0.07276089501404373,-1.1168428608076642,-0.8071825805350645,-0.5343846089734975,-0.5709282022334945,0.346140843354969,-0.3725792753574515,-0.15358294134656553,1.3443060955846444,-0.979971528956929,-0.14810373029866944,-0.2991996913965987,0.15568811096790308,-0.09274816506153025,-0.7610716430477655,-0.7550333913511357
-3.392046924604145,0.4952648564168436,-0.7180818930020566,0.4862535229910701,-1.343762351502777,1.4370789987118866,0.8416469639057184,-0.7081300374986492,0.7639393848513921,2.0001342259312382,-0.07089665010605097,-0.5943958177031392,-0.35906697184246616,0.09728816762582933,-0.3119658867654626,0.039954567544601284,-0.4559600340883419,-0.1661233619043219,0.6473700297552178,0.4651717344074232,0.3910288512974428,0.6033863815022511,0.0679631498996237,-0.40161445081407826,0.057508406924876666
3.5840347144722187,3.4797598482000174,-0.4985078487398034,-2.9137870150911285,0.5698655204722723,-0.44680092447669656,-0.9964892568122636,1.6752534859944135,-0.2774710886469638,0.3654203362355279,0.27265507998383404,0.6341407619116747,0.2881919737546956,-0.4392731940456962,0.1970654545196794,-0.9529326906215267,0.1545722721136598,0.22118249656766845,1.2814089059434632,-0.5872777621688926,0.020158579813753963,2.3644008017024722,0.5716685358046264,-0.2769902105910013,0.2087409366104
-1.9167463634661221,-0.8291703740085465,-4.103751948281362,1.0448007263925172,-1.179119485004272,2.0334661045907327,0.45564475228537693,-0.986568122184945,0.8723484205911258,-1.0341448156388997,1.5870497793770346,1.301496509389912,0.3914696111109215,-0.2605456686660244,-0.531692294271459,0.2737733241303104,-1.5343259991397065,-0.21132229608563605,-0.9773291255527039,-0.23483868565828106,-0.28274082832420566,0.7643775079614995,-0.18909798991979232,-1.619077320850666,0.7360312561654836
-3.2307126851189762,0.5092877870310911,-1.0275370206983896,-0.4784485253325399,0.8994762646635417,-1.9800218951613129,0.3349410318048925,-0.8950507213349609,0.37990714350815613,-0.5195259901602212,-0.6751847863897665,-0.46426979827172654,0.15019095401855634,0.25825316250890906,0.02005426730847435,0.06457263854165257,-0.4760180466746769,-0.8416399059262414,-0.4471168817849877,-0.5754070941474095,0.5972731465417193,-0.2914134961709107,0.2483433092841701,1.101220070047435,0.23726840568226168
1.6919025968465178,-4.62125252713019,1.0440487046457572,-0.04273214822804204,-0.8621527368671207,1.024750234180453,1.2352718141731853,1.083948820124434,0.45706125803087944,-0.8561354516896997,-0.7100936876574487,-0.23509864572712347,-0.9695492019007059,-0.5216505787350966,-1.020310110949476,-0.08056202603764172,1.0845260917461519,-0.14703282904070983,0.8734862787433664,-0.1615618476688888,0.07353402669058694,0.39159069747322606,-0.4146547726996764,0.07827127380105607,-0.23948061225505893
0.6919960807585244,1.290920853524105,2.5446722634019756,-1.3254987514148255,0.10358338191988145,-0.3775280932056384,-1.0341230341522787,-0.7486716628594078,-2.7474959174788287,0.23992905777938464,0.38325367720529613,-0.4869848490118765,3.3770289996610234,-1.2994331999089235,-1.7880003512787839,0.5924863024326789,-0.47037783382534226,-0.4204875217744592,1.375192938646779,1.5275993579527796,-0.5211397523159617,-0.9057840088484682,-0.6084885317994708,-0.6452089047902504,-0.4713419769955875
5.659186778445451,-0.8921899016211229,-0.6717657288817809,-0.5281035903056113,-2.7309402554834525,3.430622638866412,-1.08778519349005,-1.8441120927041152,-0.060276449007217306,1.929597467522693,-1.1833058828816603,0.03022691076750559,-1.1973407018901123,0.4060954407808509,-0.314430027877112,0.4970396587451703,-0.10197306797260926,0.13924509155458215,0.7562840684441916,-0.2300884521915595,0.4136084478813353,-2.4605074995527065,-0.8539253472800415,1.8682609474527772,0.10611894312802214
-2.903575455992098,0.9207808080885855,-1.4424175762888447,-0.27261052370508065,1.2446351856663287,-0.4612153644368831,-0.6420829062424221,1.3450234348926617,-0.42408943399597515,0.5130270784454842,-0.5913088481307719,0.8104139358560085,-0.0636523220728233,-0.06619204684690723,-0.43905150833030143,0.16459789147754622,-0.26269856007694725,-0.7748577494924545,-0.37123427008048693,-1.20578340680997,-0.0054012970421409,-0.7552976727795384,-0.041191672458477796,0.30882405221536985,-0.7569108270612205
6.031244789948069,2.7920176194593433,-0.7536823476646207,0.35474175154559057,2.610928305126866,0.5382665231973264,-1.4570056427738778,0.9591658182118655,0.7035295415774692,-0.9611654755642535,3.4534026082193248,-3.0816134526457124,0.29899634710622647,0.9487078422632642,1.2340413219198085,-0.932718286750395,0.4642641143753395,0.536162327234733,0.10138734763237547,1.425899829672133,1.4068746807405796,1.6536803100241464,0.6007842976443009,-1.3002232556129039,-0.4608047457311004
-0.060508984050610795,-1.6495331587186435,1.0947491903874653,-1.5067548672730884,1.6184158606363017,1.1198105512430017,1.1435996170635585,0.567766941989884,0.8561994017305656,0.08701690547529108,-0.2766616220870221,0.27053609031509773,-0.2674968995011265,-0.22238980334801936,-0.40117774862675826,-0.42564203681954055,0.32175862703945296,0.08425012380596276,1.0714726162037842,0.3893272972551487,-0.7998385664096065,-0.479532960086181,0.4471319627626601,-1.2606352947772237,0.5421483473285234
7.3641047288575034,-0.4031830733337128,-1.5115771138867116,0.5536515655694653,-1.6099538464300256,-1.6026900717533987,-0.27336774590645285,-1.3662166680338546,1.395017825412243,1.6499307936537653,0.06743409795947197,-1.8554033817965325,-0.05344912952424219,-0.8091231487682433,0.20814896509347555,-0.3144470246182361,0.6657780896526213,0.09590525933229753,0.09397860718853263,-0.8018187853862223,-1.0257797829851107,-0.3481670183450269,1.06731583014624,-0.7693951945338436,2.001215003209806
3.582780312258194,0.8746668102942731,-0.9272047205476464,-0.7706064028842147,0.6485768933588395,0.055020858507775196,-1.3682170791293506,-0.2708635490750281,-1.4034853300623882,-0.10125992968598832,2.001708984688033,-0.8291989747774928,-1.1868489753473925,1.425487998141114,-0.44636493174974273,0.8314004020576047,0.5391392696293907,-0.8629007047628242,-0.14976212838651554,-0.728531042902568,0.25275465082942217,-0.4298738295503387,-1.5337655451221683,-0.8811701593303854,0.8683224872597891
-3.1342240134764725,3.0871516793598044,-0.38360364331692415,-0.1951752244629361,1.1282089324114206,0.026994548531556594,-1.0140825941036624,1.2005859046948448,-0.3509176811281122,0.45556010263845653,-0.7102907962224834,0.9789639842925697,-0.5565947215314223,-0.19756975923918868,-0.382492728322787,-0.2623474475134593,-0.47770382778454784,-0.1914352831277761,0.5090070114002048,0.5568405078766967,-0.43244124455013166,-0.17001344713901795,0.07280203958750968,-0.5495541909425552,-0.2822784221005735
-0.47823333516681116,-0.2586566968519175,2.798305285142571,0.5018774091032234,-0.6817293284793059,0.9939281200668025,1.0651263510921687,1.1206121289615427,-0.06065490751536272,-1.2403077120134711,-0.3786690410086838,0.5248366443097966,0.4606753619980696,0.8106729900297921,0.8641726917966995,0.008248687159571114,-0.4473358736529101,-0.9238213396965141,-0.19678109600827176,0.012072348913505764,0.2698218940578574,0.23486708097104705,0.6551559434579312,-0.23906676124912904,0.1825994157281632
4.702480539018557,1.3954422234074366,-0.7315268553449455,3.654741458366485,-0.33674980448101693,-0.27624710051903983,-0.6704149087945203,0.25198575864867323,0.3000517744223606,3.163248044800355,-0.5957718473226663,1.131859251687582,-0.8089350457649064,-0.4528767505926315,-0.521883841446262,0.16148272857060342,-0.1963444063156509,-0.30301449528976426,-0.47764245334678906,0.5918263700759848,-2.8194085064200824,0.3131713486137228,-0.39308453479423583,-0.7155762549865415,0.9664176736352353
0.10600624300130437,-2.347794417909928,-0.064813829399223,-1.0969388721670097,0.5384581250563555,-0.7865000832535979,-0.692928510705695,-1.434899809883569,0.4789679349370505,-0.2713883258993602,-1.4174015678820844,0.12887440068250935,-1.2597504660171985,-0.592513591436448,-0.3302448895252295,-0.40240905083991735,0.6532598053867043,0.02899538010521936,0.8073826465427846,0.5823708514720755,-0.9635632572018227,-1.4709364646029957,-0.7821667043209947,-0.9847955617028267,-0.7720075706557457
1.5075742939014471,-1.837871572273314,0.9634392074156067,-1.0909941415004698,1.3871460713831099,0.18614071488452638,-1.7499064287404995,1.2324127811459564,-0.6430455950143242,0.7140038834797086,-0.517669406005529,1.3128360411682571,1.034220213692323,0.4140609297989373,0.935293137864684,-0.3150898394529654,-0.40004693118106976,-0.22747483247261985,-1.003272494090536,-0.9477530634659576,-0.2625771751966118,0.13864902938114343,1.4968845892862452,-0.6155802828187824,-0.3955877957450306
